1
622.6619,667.0432,59.5647,27.0604
616.0352,660.3761,60.2072,26.3375
602.5238,659.0880,61.4377,26.4443
582.5164,658.4672,61.3815,26.7197
558.4044,652.9500,61.4546,27.2310
539.9873,646.8426,61.8448,27.7281
528.8577,641.3475,61.2339,28.2582
508.9380,639.5693,61.9237,28.1044
488.2200,633.9257,62.3886,27.8538
465.0101,632.9077,62.8722,28.3136
442.2391,617.9454,58.7612,32.1322
417.4514,595.8198,55.2108,36.1536
400.0212,577.4833,52.7067,37.8430
384.8472,569.3819,52.2672,38.3177
366.6362,555.4587,50.2410,39.7875
341.4199,524.6072,49.2924,41.2401
330.8225,511.3195,47.5867,42.1134
322.4823,509.5708,47.3298,41.8756
304.3839,503.2788,49.1927,40.1309
283.7575,502.3976,50.4839,38.9237
261.4649,506.0925,52.0185,37.6095
240.1781,516.6019,52.6696,37.0311
215.0736,537.6363,51.6041,38.3490
206.6483,551.7237,49.9956,38.4639
200.5720,559.2729,48.4300,39.3485
186.4592,573.8285,47.6403,39.8430
182.6672,586.2142,45.8193,41.4609
180.3355,603.6541,44.2748,43.5307
183.5444,623.0688,44.4236,43.2122
196.8669,647.6783,41.5332,46.7284
196.4910,650.7374,41.5295,46.7323
2
0
0
0
0
1
300.2444,800.4536,34.5248,40.8958
305.1933,802.9139,35.3809,40.2020
318.8360,810.5060,35.4853,39.5375
336.0977,818.7555,37.1505,37.9399
359.8670,830.2958,37.6516,37.6203
369.7081,843.5726,36.9150,37.1532
380.1709,848.3851,36.0827,37.2553
386.1000,852.7613,35.7769,37.2195
388.5557,853.0799,34.5547,37.8546
387.7816,853.3515,33.9297,38.6018
388.0881,854.4473,33.1214,39.0525
387.4730,855.7012,32.8970,39.4782
387.7085,856.8622,32.7038,39.7028
388.7858,858.2112,32.7283,39.3729
391.0883,859.7689,32.7613,38.8995
394.2304,861.2725,32.5967,38.4849
396.3799,865.7197,32.6835,38.3198
397.8175,868.2354,32.4498,38.8109
397.7669,869.4694,32.5223,38.7523
397.4411,870.9045,32.2568,38.9131
395.8161,871.8113,32.3875,38.8899
394.8790,873.2498,32.7863,39.0177
393.7835,874.4512,33.3061,38.9572
392.7166,875.0575,33.4484,38.5829
391.3246,876.3658,33.5951,38.2932
387.4306,877.2774,33.5942,38.7703
387.5274,877.5803,33.8371,39.3527
387.2810,878.0950,34.2086,39.7827
387.1507,877.8065,34.5846,39.7171
387.8163,878.1107,34.6390,39.1107
388.6069,878.2902,34.3051,39.6387
389.3032,878.1098,33.9542,40.0323
389.8830,879.0938,33.5606,40.2336
391.3827,878.7070,33.7460,40.1644
392.6061,877.2490,34.4245,40.3736
394.1301,873.8609,34.9331,40.2885
395.8335,872.1332,36.1338,39.7565
397.6143,870.2175,37.0326,39.2633
398.9932,870.1796,36.2446,39.5853
398.6722,872.7540,35.9814,40.1339
398.8636,873.1229,35.8585,40.0938
401.1442,877.3109,35.9667,40.0678
407.0227,883.3146,37.0313,40.1115
409.5117,887.0983,38.1845,37.9833
411.6244,889.8064,39.5045,35.9254
414.8973,891.6502,40.3561,34.7217
417.3622,892.4987,40.5154,33.7184
418.1806,892.5456,41.1171,32.7739
418.8896,889.4974,41.2893,32.2395
415.2639,891.7401,41.4286,31.8132
412.7986,892.7268,41.0062,31.6334
414.3019,893.7545,40.9725,31.5575
411.0094,890.9678,40.6431,31.8409
411.3734,888.3587,40.9047,31.7499
404.4193,890.3940,40.1604,32.3620
405.2862,889.3410,40.2871,31.6754
403.6324,895.5228,39.2792,32.5801
400.2187,894.9643,38.4103,32.8827
401.2932,892.2329,38.6088,32.6488
401.8407,892.3118,38.9020,32.6384
402.5079,893.3209,39.3593,32.4186
403.2108,890.9503,39.7911,32.1436
404.3163,893.2103,39.8564,31.7194
400.5866,894.5190,39.3113,31.7927
401.1562,895.0322,38.8393,31.7834
401.9925,895.3990,38.4256,31.5735
399.3641,892.4684,38.2329,31.6057
400.8319,892.7896,38.0531,31.8274
402.0844,893.5851,37.9175,31.9143
400.4207,891.8807,37.7817,32.1921
400.3354,891.2320,38.0715,31.9073
400.7834,888.4123,39.2193,30.9208
403.9266,892.6044,39.4482,30.4300
409.5056,889.7701,40.0848,29.9310
411.8185,890.9487,39.8699,29.5812
414.6131,891.0508,39.2026,29.6297
416.7251,891.9301,38.7524,29.6325
419.4104,886.1519,41.2358,27.7691
426.7018,885.6339,40.1064,28.8099
437.4398,889.8157,40.0028,29.2900
440.4760,890.4745,39.7282,29.7742
448.5748,883.6191,40.4138,30.0801
451.7837,889.0667,40.2677,30.0403
441.4074,886.3556,43.8647,27.8969
440.2073,887.3112,43.8140,28.6214
433.3999,882.8898,46.3164,27.5973
439.8438,882.3039,45.7279,28.1291
453.8286,878.8308,46.1274,27.0710
462.6932,876.3256,43.5968,28.7221
475.9486,872.4262,44.7714,27.6583
494.5397,865.5167,42.3704,29.4491
521.1515,861.5992,44.6536,28.0760
540.7678,858.6785,41.7835,29.8044
557.7969,854.3325,40.8953,30.0611
567.1732,852.9603,39.3712,30.8005
568.1319,854.7790,38.3069,30.8685
569.1029,856.3918,37.1956,30.8202
569.9797,857.4285,36.3483,30.8632
570.5927,857.2424,34.9980,30.8952
570.1316,857.3632,34.2495,30.7719
570.3855,857.4261,33.5688,30.3085
572.2402,851.8091,32.4749,29.9702
575.8624,851.7745,31.8655,29.0691
577.9658,852.0958,31.7005,28.8129
579.1248,849.3274,31.1609,28.3551
588.7999,850.6213,31.7434,27.7927
593.7089,851.5126,31.3421,27.4604
599.5003,854.8669,31.6450,27.1252
604.9653,855.6252,31.0233,27.0873
616.3881,851.6544,30.6516,26.4512
625.0275,852.3534,30.5027,26.3815
625.4830,852.6832,30.8462,26.3232
