1
32.9374,59.8730,70.2339,85.7800
36.3900,63.2863,70.2110,85.8603
42.6080,70.1257,71.8789,84.7878
51.6862,73.3373,72.8761,84.1671
60.1039,76.3733,74.0897,83.2216
68.7299,79.6077,73.6662,82.2733
77.5653,81.1190,73.9837,80.6494
85.5774,83.9552,72.8887,80.2874
96.6185,89.5300,72.7856,79.0709
104.0432,90.0694,73.5287,79.8842
114.0391,88.6578,72.9555,81.8966
122.1663,87.1956,71.0821,84.2485
129.3134,86.2967,69.1596,85.5475
135.7943,82.2061,67.3449,85.7367
140.8300,79.8509,66.6409,84.7430
146.4539,77.6064,66.4900,83.4375
151.6152,74.6701,66.1839,82.1663
159.5867,72.0490,68.0169,82.0704
170.0488,70.8056,69.6245,82.9285
187.4295,70.5139,71.0692,81.5513
205.3840,71.4101,70.7506,80.1949
221.4781,71.5459,70.2043,78.8014
237.4984,72.6496,68.6686,78.0638
253.2663,71.9784,68.6722,78.1733
267.0561,74.5441,67.8332,77.2926
280.6254,73.0471,66.8640,77.6566
288.0139,72.9879,66.6165,78.7777
292.0003,69.1237,65.5518,78.6202
293.8566,68.0702,63.8861,76.7857
289.1695,69.1817,63.7800,75.2428
277.3474,68.9552,63.6899,74.5894
263.8073,68.5748,63.5909,73.4678
250.3733,68.5149,63.8284,73.2772
238.7753,69.2668,64.2233,72.0134
223.7259,70.4432,65.0970,71.1679
208.2168,70.8373,65.3418,70.1842
193.1763,73.9081,65.5956,70.2732
179.0622,77.0696,66.7841,70.5615
169.0607,80.1244,66.2309,70.4191
157.3653,96.4430,66.3386,70.8781
150.4392,96.3576,65.7588,71.0834
144.1053,96.5651,65.2023,71.7565
133.7518,102.2202,64.9727,72.8432
131.3478,91.6719,65.1372,72.9229
126.9550,92.9605,64.7669,72.6234
122.4935,92.7080,64.8354,72.1919
119.2014,91.4327,64.6437,72.0480
116.2864,90.4880,64.6649,71.7764
114.0708,89.9316,65.0040,70.9058
112.4615,90.7597,65.5121,70.7053
112.1844,90.4572,66.1543,70.6403
122.5282,89.4231,65.5338,71.2264
133.7282,88.9339,65.4834,71.5394
148.4051,86.9831,64.6517,71.9226
170.5789,86.7527,64.2845,73.4726
186.5992,83.7003,65.2837,72.9737
209.0411,82.0896,64.1726,71.6528
226.1564,81.1822,63.1317,71.5916
242.5723,80.4748,62.0863,72.0450
257.7726,79.9902,61.7730,72.5620
272.2383,78.1309,62.1828,73.0975
285.2630,75.6821,62.3925,75.7334
296.2156,72.7506,62.5796,76.7936
302.3426,70.4349,63.7741,78.7502
308.0858,67.3580,63.9675,79.4022
309.6533,63.6530,64.1047,78.7039
307.2456,62.1987,64.7624,77.9453
299.2800,65.8458,65.9842,78.2768
288.0108,71.7415,67.6295,79.0911
268.7946,76.8617,69.7113,81.0661
249.4337,81.2414,71.4589,82.1365
224.7597,82.8302,73.1751,81.1349
199.8105,85.9522,76.0900,80.6518
177.3728,88.6791,78.4181,81.0002
157.5711,89.1706,79.7894,82.9117
136.5515,86.5370,81.4797,85.2241
113.9480,82.0821,84.2773,89.4155
94.1121,76.1395,85.7953,93.0244
74.2528,71.2637,87.1810,94.2709
56.4405,66.2965,87.1452,95.0103
35.7472,63.9609,89.9282,95.9112
14.1358,68.0214,94.6047,94.2152
2.7451,72.9587,98.4174,93.7363
-3.8605,70.9531,94.2728,93.2508
-8.1727,67.0959,91.4267,92.1153
-5.4754,74.5991,87.9093,90.0398
-2.9219,73.4279,85.2432,88.4048
-5.4479,72.9118,81.3800,87.0935
-0.8228,76.4250,80.5514,85.2487
1.4787,69.6323,80.3254,84.7810
2.7979,71.4256,80.6397,82.3304
10.1617,72.1978,80.8533,79.7356
11.6180,76.2537,79.1551,81.0472
15.4672,78.0623,77.6355,80.9835
25.7929,81.5956,77.7705,80.5135
36.2974,86.2111,77.7930,79.6317
39.9180,89.5630,77.4920,79.7090
53.9906,89.7701,75.7652,80.3323
66.4966,89.5904,74.2989,81.9392
77.7187,90.6780,74.6042,82.5464
90.9061,92.1957,75.8143,82.0378
111.3473,94.9464,77.0551,83.7586
126.9238,96.2307,77.7297,84.8692
152.5296,95.7522,78.1723,83.6343
174.9902,95.2182,78.2187,82.7358
196.0929,104.9906,79.4360,81.7864
218.8014,110.3166,80.8103,82.7926
240.5336,111.4694,79.7328,82.2491
267.7408,110.1684,81.1035,82.4575
287.5794,110.1621,82.0547,83.9018
308.1194,109.1115,82.6656,84.4629
326.4809,105.9804,81.3515,84.3642
337.9077,102.8775,80.1792,84.1350
346.7742,97.7732,77.8209,84.1324
350.8181,92.3819,76.2437,83.9743
352.0134,88.6216,75.0602,84.3887
347.6282,87.6316,75.6976,83.5473
339.8534,81.6101,76.9605,83.9996
