1
129.5169,468.7900,24.4597,60.9778
134.8448,503.5421,24.6348,62.2756
149.4755,554.2296,26.6856,60.9200
155.2867,571.4083,27.5764,60.1469
154.4281,582.7629,27.9756,60.0413
153.6996,584.6280,27.6229,59.0745
154.1990,586.0574,26.9764,59.3103
156.1983,586.6448,26.7423,59.1576
157.1188,586.1659,27.4460,58.3151
158.2432,586.9610,27.7547,57.1606
159.1330,587.2190,27.5724,56.8032
159.7708,587.6327,27.2197,56.3993
160.1395,586.6884,28.0786,55.1355
159.4908,588.6487,28.4288,54.8537
158.8598,589.7162,28.5883,54.4042
159.3372,598.2347,28.6192,54.6110
159.8258,598.4704,28.3343,54.8346
160.1335,598.7774,27.9375,54.9195
160.8413,604.7851,27.4600,56.2184
160.0808,624.0156,27.3204,55.2008
159.8493,632.2943,27.0845,55.9830
164.7525,650.2526,27.4468,56.7129
175.4939,671.4459,27.7051,57.7933
191.2340,702.4357,29.3575,56.7533
207.9260,723.3295,30.1573,55.1536
229.4712,749.1701,33.3860,51.5872
261.0165,774.1494,36.7769,49.2566
314.4145,802.3723,39.1891,47.6879
342.6577,816.9717,42.3958,44.8398
372.6942,832.1408,43.4491,44.1685
389.4820,841.4022,44.3853,44.3379
401.6161,848.1055,43.3288,45.9740
406.5262,850.6828,44.8781,45.5932
405.9284,850.4772,46.2947,45.0360
408.3382,850.6177,47.5512,43.9817
414.8947,850.1249,48.9680,42.8868
440.8655,850.6487,48.7874,43.1431
477.9114,854.5862,49.6999,43.0533
515.7048,847.7000,51.1090,42.2474
554.4316,832.1333,50.5235,42.4450
569.6492,810.8768,49.3596,43.6875
575.5206,796.4055,45.9838,46.6407
576.7646,778.8721,44.9366,47.1554
578.0981,764.6445,39.7529,50.6700
566.4122,754.9032,39.3084,49.8130
563.2024,746.8237,38.5103,49.8739
562.2723,747.9114,37.2672,50.5807
560.8336,747.9732,36.5523,50.4062
560.0186,748.1064,36.0545,49.9227
559.7927,747.8284,36.6756,49.3801
560.5732,747.3292,36.7633,48.6726
561.5486,746.0083,36.3249,48.3592
561.9988,744.7692,35.8596,48.6059
568.1151,745.6545,33.5935,52.1892
568.2706,748.1141,33.5227,52.3424
569.8253,747.8588,34.1949,52.2404
567.0265,743.4047,34.8722,51.6051
564.7064,740.7792,34.8931,51.1881
562.8854,737.5036,34.8899,51.5972
561.1469,736.4160,35.1026,51.2310
559.8461,734.2452,35.3636,51.2671
557.9300,734.1057,35.5788,50.6887
556.8364,732.2523,35.5704,49.9291
555.4120,730.6132,35.8298,49.7054
554.1743,730.7489,36.9986,49.5614
552.8126,730.1540,38.5408,49.5315
551.8928,730.5969,39.6488,48.8037
550.3333,730.5438,40.7031,48.5854
550.0766,730.1573,41.4415,48.1294
549.3102,729.7369,41.2903,49.3683
549.6464,730.2332,41.3593,49.6932
552.1148,730.1279,40.0813,50.4711
552.2031,730.1481,38.9448,51.1324
552.0222,735.0166,38.8544,50.4893
550.6837,735.8527,39.5954,49.3492
549.8082,734.8806,40.2764,47.5862
549.1567,733.1538,40.0019,47.2823
548.4141,731.0932,39.8771,46.9705
541.9891,730.3969,40.1496,46.1531
540.2217,723.5347,40.1972,45.3685
538.3875,714.7382,39.7330,44.9153
532.4083,694.7120,38.7054,45.5371
531.7744,669.5527,38.9143,44.9539
542.1081,649.0590,37.6574,46.0926
547.6122,634.4828,37.9883,46.4471
570.1860,610.7253,38.6461,46.8717
596.5929,594.4282,40.9995,44.5700
609.3116,592.6043,42.8685,42.3992
622.2011,604.0890,44.5136,41.3303
657.9332,631.8955,44.5143,41.8677
694.3295,669.6796,43.9208,42.6292
710.6909,687.3328,44.3528,42.6576
711.0865,689.9941,44.3155,43.7380
712.1406,692.6725,43.8013,45.2286
717.0360,698.1552,42.4715,46.5092
717.3577,703.0365,41.8542,46.9373
716.4624,703.7370,42.0942,47.2749
715.7773,704.8191,41.5513,48.5116
714.9927,706.9312,41.1212,49.6332
713.8754,709.4299,39.4841,51.8752
708.5994,716.7305,38.6470,52.6356
699.6552,733.5234,38.5019,53.8505
688.0402,746.0719,35.6177,56.2253
673.6143,762.1737,35.1451,57.6916
